unit procedure,sampling point,parameter name,parameter detail,mfg_site_bldg,report_site,edmq_method,run number,batch number,date of manufacture,process start,parameter date,local id,value_text(reported),value_num(recorded/full precision),uom,lal,ual,lcl,ucl,lrl,ucl,cl,nel1,nel2,nel3,nel4,ppk,rep,control_precision,action_precision,rejection_precision,scale,summary table,disposition_date,result type,source_system,ctrl_violation,action_violation,rej_violation
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010301943,0010301943,2016-08-31 00:00:00,2016-08-09 00:00:00,2016-08-31 00:00:00,.,3.96,3.960000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010301944,0010301944,2016-09-02 00:00:00,2016-08-09 00:00:00,2016-09-02 00:00:00,.,4.01,4.010000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010301945,0010301945,2016-09-07 00:00:00,2016-08-16 00:00:00,2016-09-07 00:00:00,.,4.01,4.010000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010301946,0010301946,2016-09-09 00:00:00,2016-08-16 00:00:00,2016-09-09 00:00:00,.,4.06,4.060000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010301947,0010301947,2016-09-15 00:00:00,2016-08-23 00:00:00,2016-09-15 00:00:00,.,4.03,4.030000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010301948,0010301948,2016-09-22 00:00:00,2016-08-30 00:00:00,2016-09-22 00:00:00,.,4.05,4.050000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010301949,0010301949,2016-09-29 00:00:00,2016-09-06 00:00:00,2016-09-29 00:00:00,.,3.98,3.980000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010301950,0010301950,2016-10-06 00:00:00,2016-09-12 00:00:00,2016-10-06 00:00:00,.,3.95,3.950000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010301951,0010301951,2016-10-13 00:00:00,2016-09-20 00:00:00,2016-10-13 00:00:00,.,4.00,4.000000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010302801,0010302801,2016-10-21 00:00:00,2016-09-28 00:00:00,2016-10-21 00:00:00,.,4.06,4.060000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010302802,0010302802,2016-10-27 00:00:00,2016-10-09 00:00:00,2016-10-27 00:00:00,.,4.05,4.050000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010302803,0010302803,2016-11-04 00:00:00,2016-10-11 00:00:00,2016-11-04 00:00:00,.,3.96,3.960000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010302804,0010302804,2016-11-10 00:00:00,2016-10-24 00:00:00,2016-11-10 00:00:00,.,4.07,4.070000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010302806,0010302806,2016-11-17 00:00:00,2016-10-27 00:00:00,2016-11-17 00:00:00,.,3.97,3.970000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010302805,0010302805,2016-11-22 00:00:00,2016-11-01 00:00:00,2016-11-22 00:00:00,.,4.045,4.045000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010309809,0010309809,2016-11-30 00:00:00,2016-11-14 00:00:00,2016-11-30 00:00:00,.,3.979,3.979000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010309810,0010309810,2016-12-02 00:00:00,2016-11-17 00:00:00,2016-12-02 00:00:00,.,3.977,3.977000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010309811,0010309811,2016-12-08 00:00:00,2016-11-17 00:00:00,2016-12-08 00:00:00,.,4.016,4.016000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010309812,0010309812,2016-12-15 00:00:00,2016-11-23 00:00:00,2016-12-15 00:00:00,.,4.030,4.030000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010317527,0010317527,2016-12-17 00:00:00,2016-12-17 00:00:00,2016-12-17 00:00:00,.,4.027,4.027000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010318219,0010318219,2016-12-20 00:00:00,2016-12-13 00:00:00,2016-12-20 00:00:00,.,4.013,4.013000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010319888,0010319888,2017-01-29 00:00:00,2017-01-12 00:00:00,2017-01-29 00:00:00,.,4.007,4.007000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010319889,0010319889,2017-01-31 00:00:00,2017-01-13 00:00:00,2017-01-31 00:00:00,.,4.009,4.009000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010319890,0010319890,2017-02-03 00:00:00,2017-01-16 00:00:00,2017-02-03 00:00:00,.,3.996,3.996000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010319891,0010319891,2017-02-09 00:00:00,2017-01-18 00:00:00,2017-02-09 00:00:00,.,4.010,4.010000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010319892,0010319892,2017-02-16 00:00:00,2017-01-24 00:00:00,2017-02-16 00:00:00,.,4.006,4.006000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010319893,0010319893,2017-02-22 00:00:00,2017-01-31 00:00:00,2017-02-22 00:00:00,.,4.012,4.012000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010319894,0010319894,2017-02-24 00:00:00,2017-02-02 00:00:00,2017-02-24 00:00:00,.,3.992,3.992000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010319895,0010319895,2017-03-02 00:00:00,2017-02-08 00:00:00,2017-03-02 00:00:00,.,3.993,3.993000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010319904,0010319904,2017-03-09 00:00:00,2017-02-15 00:00:00,2017-03-09 00:00:00,.,3.994,3.994000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010319905,0010319905,2017-03-15 00:00:00,2017-02-22 00:00:00,2017-03-15 00:00:00,.,4.006,4.006000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010319906,0010319906,2017-03-18 00:00:00,2017-03-03 00:00:00,2017-03-18 00:00:00,.,4.017,4.017000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010319907,0010319907,2017-03-23 00:00:00,2017-03-02 00:00:00,2017-03-23 00:00:00,.,3.988,3.988000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010319908,0010319908,2017-03-29 00:00:00,2017-03-08 00:00:00,2017-03-29 00:00:00,.,3.969,3.969000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010328250,0010328250,2017-03-31 00:00:00,2017-03-10 00:00:00,2017-03-31 00:00:00,.,3.965,3.965000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010328251,0010328251,2017-04-06 00:00:00,2017-03-14 00:00:00,2017-04-06 00:00:00,.,3.998,3.998000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010328252,0010328252,2017-05-04 00:00:00,2017-04-11 00:00:00,2017-05-04 00:00:00,.,3.958,3.958000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010328255,0010328255,2017-05-11 00:00:00,2017-04-24 00:00:00,2017-05-11 00:00:00,.,3.963,3.963000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010335060,0010335060,2017-05-26 00:00:00,2017-05-09 00:00:00,2017-05-26 00:00:00,.,4.022,4.022000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010335061,0010335061,2017-06-08 00:00:00,2017-05-16 00:00:00,2017-06-08 00:00:00,.,3.998,3.998000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010338771,0010338771,2017-06-22 00:00:00,2017-05-30 00:00:00,2017-06-22 00:00:00,.,3.970,3.970000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010335062,0010335062,2017-07-14 00:00:00,2017-05-30 00:00:00,2017-07-14 00:00:00,.,4.010,4.010000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010335063,0010335063,2017-07-19 00:00:00,2017-06-20 00:00:00,2017-07-19 00:00:00,.,4.002,4.002000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010335064,0010335064,2017-07-21 00:00:00,2017-06-27 00:00:00,2017-07-21 00:00:00,.,3.966,3.966000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010338520,0010338520,2017-07-27 00:00:00,2017-07-02 00:00:00,2017-07-27 00:00:00,.,3.999,3.999000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010338526,0010338526,2017-08-03 00:00:00,2017-07-31 00:00:00,2017-08-03 00:00:00,.,4.010,4.010000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010338528,0010338528,2017-08-10 00:00:00,2017-07-20 00:00:00,2017-08-10 00:00:00,.,4.018,4.018000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010343062,0010343062,2017-08-17 00:00:00,2017-07-26 00:00:00,2017-08-17 00:00:00,.,4.006,4.006000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010346368,0010346368,2017-08-24 00:00:00,2017-08-02 00:00:00,2017-08-24 00:00:00,.,3.959,3.959000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010343063,0010343063,2017-08-31 00:00:00,2017-08-09 00:00:00,2017-08-31 00:00:00,.,4.012,4.012000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010356738,0010356738,2017-11-02 00:00:00,2017-10-29 00:00:00,2017-11-02 00:00:00,.,3.973,3.973000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010343064,0010343064,2017-11-08 00:00:00,2017-10-30 00:00:00,2017-11-08 00:00:00,.,4.005,4.005000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010343066,0010343066,2017-11-10 00:00:00,2017-10-02 00:00:00,2017-11-10 00:00:00,.,3.987,3.987000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010347999,0010347999,2017-11-17 00:00:00,2017-11-13 00:00:00,2017-11-17 00:00:00,.,3.991,3.991000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010347995,0010347995,2017-11-21 00:00:00,2017-11-09 00:00:00,2017-11-21 00:00:00,.,3.989,3.989000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010361036,0010361036,2017-11-30 00:00:00,2017-11-27 00:00:00,2017-11-30 00:00:00,.,4.067,4.067000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010393386,0010393386,2018-05-31 00:00:00,2018-05-01 00:00:00,2018-05-31 00:00:00,.,4.007,4.007000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-AML,.,pH,PRDS-001009,PRJU:APR7,AML,MET-001215,0010408507,0010408507,2018-09-20 00:00:00,2018-08-28 00:00:00,2018-09-20 00:00:00,.,4.031,4.031000000000000,                                        ,3.600000000000000,4.400000000000000,3.850000000000000,4.140000000000000,.,.,3.990000000000000,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-ATO,.,Cyanide_DS,PRDS-001009,PRJU:APR7,ATO,MET-001181,0010077144,0010077144,2011-01-28 00:00:00,2011-01-12 00:00:00,2011-01-28 00:00:00,.,0.18,0.180000000000000,ppm,.,0.500000000000000,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-ATO,.,Cyanide_DS,PRDS-001009,PRJU:APR7,ATO,MET-001181,0010077145,0010077145,2011-02-03 00:00:00,2011-01-12 00:00:00,2011-02-03 00:00:00,.,0.17,0.170000000000000,ppm,.,0.500000000000000,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-ATO,.,Cyanide_DS,PRDS-001009,PRJU:APR7,ATO,MET-001181,0010077146,0010077146,2011-02-10 00:00:00,2011-01-18 00:00:00,2011-02-10 00:00:00,.,0.17,0.170000000000000,ppm,.,0.500000000000000,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-ATO,.,Cyanide_DS,PRDS-001009,PRJU:APR7,ATO,MET-001181,0010077148,0010077148,2011-02-24 00:00:00,2011-02-01 00:00:00,2011-02-24 00:00:00,.,0.19,0.190000000000000,ppm,.,0.500000000000000,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-ATO,.,Cyanide_DS,PRDS-001009,PRJU:APR7,ATO,MET-001181,0010077149,0010077149,2011-03-04 00:00:00,2011-02-08 00:00:00,2011-03-04 00:00:00,.,0.19,0.190000000000000,ppm,.,0.500000000000000,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR7-DS-ATO,.,Cyanide_DS,PRDS-001009,PRJU:APR7,ATO,MET-001181,0010077150,0010077150,2011-03-10 00:00:00,2011-02-15 00:00:00,2011-03-10 00:00:00,.,0.19,0.190000000000000,ppm,.,0.500000000000000,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
